1.000000,0.000000,0.000000
0.153264,0.846736,0.000000
0.295674,0.158059,0.546266
0.652042,0.347958,0.000000
0.643170,0.356830,0.000000
0.332983,0.000000,0.667017
0.128685,0.871315,0.000000
0.850436,0.000000,0.149564
1.000000,0.000000,0.000000
0.316924,0.000000,0.683076
1.000000,0.000000,0.000000
1.000000,0.000000,0.000000
0.000000,1.000000,0.000000
0.321113,0.347607,0.331280
1.000000,0.000000,0.000000
0.000000,0.000000,1.000000
0.000000,1.000000,0.000000
0.000000,0.000000,1.000000
0.373579,0.436236,0.190184
1.000000,0.000000,0.000000
0.000000,0.317837,0.682163
0.000000,0.000000,1.000000
1.000000,0.000000,0.000000
0.000000,0.000000,1.000000
0.456113,0.000000,0.543887
0.000000,1.000000,0.000000
0.716236,0.139229,0.144535
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.304179,0.695821,0.000000
0.000000,1.000000,0.000000
0.158654,0.841346,0.000000
0.827033,0.000000,0.172967
0.812141,0.187859,0.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.156344,0.704989,0.138667
0.781009,0.218991,0.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,1.000000,0.000000
0.844506,0.000000,0.155494
0.714405,0.000000,0.285595
1.000000,0.000000,0.000000
0.136689,0.863311,0.000000
0.327840,0.672160,0.000000
0.194408,0.805592,0.000000
0.000000,0.000000,1.000000
0.850510,0.149490,0.000000
1.000000,0.000000,0.000000
0.130383,0.000000,0.869617
0.000000,1.000000,0.000000
1.000000,0.000000,0.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.307706,0.692294,0.000000
0.499819,0.500181,0.000000
0.000000,0.844740,0.155260
0.344001,0.502041,0.153958
0.146955,0.853045,0.000000
0.000000,0.000000,1.000000
0.816398,0.000000,0.183602
0.000000,0.224581,0.775419
0.000000,0.000000,1.000000
0.000000,1.000000,0.000000
0.000000,0.000000,1.000000
1.000000,0.000000,0.000000
0.000000,1.000000,0.000000
0.184919,0.815081,0.000000
0.163276,0.836724,0.000000
0.854800,0.145200,0.000000
0.634409,0.365591,0.000000
0.000000,0.282893,0.717107
0.000000,0.410817,0.589183
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,1.000000,0.000000
1.000000,0.000000,0.000000
1.000000,0.000000,0.000000
0.822814,0.000000,0.177186
0.000000,0.000000,1.000000
0.153242,0.000000,0.846758
0.000000,1.000000,0.000000
0.000000,0.000000,1.000000
1.000000,0.000000,0.000000
0.173796,0.669918,0.156286
0.837285,0.000000,0.162715
0.168729,0.831271,0.000000
0.000000,0.000000,1.000000
0.000000,0.124911,0.875089
1.000000,0.000000,0.000000
0.139477,0.667984,0.192539
1.000000,0.000000,0.000000
0.000000,0.000000,1.000000
0.670728,0.329272,0.000000
0.000000,1.000000,0.000000
0.645179,0.354821,0.000000
0.165546,0.834454,0.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
0.000000,0.000000,1.000000
1.000000,0.000000,0.000000
0.131181,0.868819,0.000000
0.000000,0.000000,1.000000
0.605802,0.394198,0.000000
0.000000,0.000000,1.000000
0.495356,0.504644,0.000000
1.000000,0.000000,0.000000
0.000000,0.000000,1.000000
0.621174,0.378826,0.000000
0.000000,0.000000,1.000000
0.619517,0.380483,0.000000
0.000000,0.000000,1.000000
0.672225,0.327775,0.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.000000,1.000000
0.000000,0.207517,0.792483
0.000000,1.000000,0.000000
0.000000,1.000000,0.000000
