0.900259,0.023528,0.076213
0.001204,0.996097,0.002699
0.496438,0.221841,0.281721
0.440079,0.541311,0.018610
0.580367,0.411692,0.007941
0.264074,0.009386,0.726540
0.001504,0.997133,0.001364
0.738800,0.237514,0.023686
0.705002,0.039426,0.255573
0.416424,0.052222,0.531355
0.960198,0.003495,0.036307
0.999599,0.000178,0.000223
0.027264,0.972521,0.000215
0.696277,0.302376,0.001347
0.979284,0.019013,0.001702
0.025446,0.018999,0.955556
0.008826,0.990255,0.000918
0.007054,0.034316,0.958630
0.008347,0.099404,0.892249
0.818980,0.108714,0.072307
0.006935,0.306298,0.686768
0.002514,0.010609,0.986877
0.977736,0.017332,0.004932
0.019231,0.022610,0.958160
0.083040,0.200900,0.716061
0.005333,0.991207,0.003460
0.898915,0.057958,0.043127
0.002995,0.995564,0.001441
0.019485,0.975866,0.004649
0.564303,0.382863,0.052834
0.017665,0.895338,0.086997
0.148518,0.843581,0.007901
0.900916,0.035412,0.063671
0.835002,0.163558,0.001440
0.000763,0.017659,0.981578
0.064697,0.008960,0.926343
0.020223,0.011115,0.968662
0.051520,0.863839,0.084641
0.323709,0.637807,0.038484
0.069880,0.059934,0.870186
0.156412,0.038582,0.805006
0.019584,0.134829,0.845587
0.001167,0.998554,0.000279
0.242069,0.249420,0.508511
0.244976,0.052105,0.702919
0.999997,0.000002,0.000001
0.308723,0.610520,0.080757
0.511519,0.412373,0.076108
0.377788,0.620174,0.002039
0.022493,0.029779,0.947727
0.921574,0.075204,0.003222
0.931264,0.019165,0.049571
0.079382,0.046252,0.874366
0.001967,0.990582,0.007451
0.998389,0.001169,0.000441
0.040065,0.005744,0.954191
0.029927,0.018667,0.951406
0.233301,0.691617,0.075082
0.595472,0.374395,0.030133
0.022037,0.759570,0.218393
0.932549,0.065721,0.001730
0.169749,0.824545,0.005706
0.001026,0.007403,0.991571
0.874841,0.100533,0.024626
0.001682,0.080463,0.917854
0.013747,0.096013,0.890241
0.010513,0.989148,0.000339
0.052958,0.044355,0.902687
0.353701,0.542167,0.104132
0.032283,0.957067,0.010650
0.024233,0.971263,0.004504
0.018881,0.973297,0.007822
0.872295,0.029794,0.097911
0.929619,0.062730,0.007652
0.053619,0.626643,0.319738
0.000502,0.213456,0.786042
0.009515,0.007910,0.982575
0.061773,0.011663,0.926565
0.018466,0.973637,0.007897
0.967907,0.008902,0.023190
0.992062,0.005923,0.002015
0.862545,0.005930,0.131525
0.005111,0.004089,0.990800
0.469130,0.031626,0.499244
0.006012,0.990527,0.003461
0.029048,0.069721,0.901232
0.776519,0.194238,0.029244
0.123874,0.816593,0.059533
0.886348,0.013233,0.100418
0.004741,0.994827,0.000432
0.031489,0.003198,0.965313
0.274281,0.107123,0.618596
0.663390,0.214464,0.122145
0.908378,0.091261,0.000361
0.999999,0.000000,0.000000
0.023371,0.028935,0.947694
0.060575,0.826900,0.112526
0.082632,0.917169,0.000200
0.609856,0.315148,0.074996
0.036114,0.956548,0.007338
0.010842,0.020142,0.969016
0.000241,0.011754,0.988005
0.068614,0.925600,0.005786
0.003525,0.983768,0.012707
0.018011,0.980898,0.001091
0.003209,0.782814,0.213977
0.030337,0.104600,0.865063
0.961208,0.003640,0.035152
0.195795,0.803705,0.000501
0.002682,0.047234,0.950084
0.849269,0.135668,0.015064
0.088666,0.041257,0.870077
0.648998,0.308422,0.042580
0.838332,0.003125,0.158543
0.000528,0.040811,0.958661
0.495194,0.432930,0.071876
0.114857,0.009546,0.875596
0.800993,0.192208,0.006800
0.224255,0.017530,0.758216
0.510085,0.482587,0.007328
0.009630,0.003904,0.986466
0.015796,0.014915,0.969289
0.058509,0.022935,0.918556
0.017915,0.015541,0.966544
0.416376,0.213637,0.369987
0.003684,0.990034,0.006283
0.042460,0.957311,0.000230
0.033963,0.010597,0.955439
0.870458,0.034652,0.094890
0.010899,0.167456,0.821645
0.754038,0.196027,0.049935
0.094570,0.028382,0.877047
0.000785,0.998281,0.000934
0.189459,0.463416,0.347126
0.071021,0.021767,0.907212
0.881711,0.006560,0.111729
0.199160,0.004987,0.795853
0.146094,0.046789,0.807117
0.501099,0.253757,0.245144
0.950803,0.018312,0.030885
0.894118,0.069593,0.036289
0.034638,0.940667,0.024695
0.045309,0.016148,0.938542
0.033395,0.845827,0.120778
0.110299,0.130547,0.759154
0.656207,0.002600,0.341194
0.150890,0.006251,0.842859
0.544471,0.328470,0.127059
0.981040,0.018737,0.000223
0.018407,0.976498,0.005095
0.712428,0.286624,0.000948
0.001430,0.995959,0.002612
0.395543,0.506819,0.097638
0.933468,0.025486,0.041046
0.005098,0.843521,0.151381
0.328313,0.225492,0.446194
0.004426,0.981782,0.013792
0.965276,0.031854,0.002870
0.042607,0.950353,0.007040
0.416624,0.549741,0.033636
0.002155,0.979409,0.018436
0.009103,0.980489,0.010408
0.951006,0.007831,0.041163
0.260667,0.011610,0.727723
0.004920,0.991643,0.003437
0.000016,0.026065,0.973919
0.633220,0.212375,0.154405
0.734421,0.214601,0.050978
0.059388,0.009508,0.931104
0.187023,0.808258,0.004719
0.021280,0.978257,0.000463
0.974676,0.003640,0.021683
0.298431,0.633461,0.068108
0.002097,0.993987,0.003916
0.949794,0.017635,0.032571
0.130549,0.006402,0.863048
0.000530,0.849870,0.149599
0.045296,0.951963,0.002742
0.005439,0.994543,0.000017
0.109098,0.890276,0.000626
0.010935,0.002810,0.986254
0.642388,0.355247,0.002365
0.028482,0.963109,0.008409
0.999374,0.000091,0.000535
0.609368,0.322169,0.068463
0.939059,0.002196,0.058745
0.009600,0.034612,0.955787
0.534588,0.217359,0.248053
0.011253,0.105557,0.883190
0.997260,0.002489,0.000251
0.705763,0.220987,0.073251
0.704268,0.231971,0.063761
0.967234,0.030566,0.002200
0.412840,0.031658,0.555501
0.656278,0.250140,0.093582
0.009233,0.107460,0.883307
0.989062,0.001389,0.009549
0.708558,0.008798,0.282644
0.001711,0.969120,0.029169
0.011958,0.037271,0.950771
0.999999,0.000000,0.000001
0.002972,0.984611,0.012418
0.051830,0.927023,0.021147
0.237389,0.007448,0.755163
0.662861,0.314175,0.022964
0.192459,0.004755,0.802786
0.674604,0.070588,0.254808
0.000047,0.949019,0.050934
0.001260,0.076335,0.922405
0.005274,0.993796,0.000930
0.000277,0.998747,0.000976
0.092332,0.751189,0.156479
0.028300,0.040995,0.930704
0.083406,0.044666,0.871928
0.012828,0.005779,0.981394
0.732427,0.010332,0.257241
0.008135,0.968971,0.022894
0.001210,0.893010,0.105781
0.024927,0.973299,0.001774
0.000820,0.752097,0.247083
0.002379,0.154670,0.842951
0.960184,0.009107,0.030709
0.486620,0.508074,0.005306
0.938309,0.018351,0.043340
0.999984,0.000001,0.000015
0.028709,0.009576,0.961715
0.830950,0.014811,0.154240
0.053373,0.934345,0.012282
0.955652,0.004682,0.039666
0.004433,0.919302,0.076265
0.099950,0.895856,0.004194
